FSCS ID,FSCS ID_SEQ,LIBRARY ID,LIBRARY NAME,PHONE,COUNTY,LOCATION,LOCALE,COUNTY POPULATION,OUTLET TYPE,SQ FEET,BOOKMOBILES,HOURS,WEEKS OPEN,METRO STATUS,STRUCTURE CHANGE,NAME CHANGE,ADDRESS CHANGE
AL0015,002,101-004,CHILDERSBURG - EARLE A. RAINWATER MEMORIAL LIBRARY,2563787239,TALLADEGA,"124 NINTH AVENUE SW
CHILDERSBURG, AL 35044
(33.277559, -86.355669)",32,81322,CE,9000,0,2490,52,NO,0,0,0
AL0016,002,101-005,LINCOLN PUBLIC LIBRARY,2057634080,TALLADEGA,"49 COMPLEX DRIVE
LINCOLN, AL 35096
(33.604489, -86.123587)",42,81322,CE,2000,0,2113,52,NO,0,0,0
AL0017,002,101-006,LINEVILLE PUBLIC LIBRARY,2563965162,CLAY,"60119 HIGHWAY
LINEVILLE, AL 36266
(33.314594, -85.754458)",42,13552,CE,2367,0,1857,52,NO,0,0,0
AL0018,002,101-007,HEFLIN - LUCILE MORGAN PUBLIC LIBRARY,2564632259,CLEBURNE,"541 ROSS STREET
HEFLIN, AL 36264
(33.643722, -85.587874)",42,15080,CE,2400,0,1214,52,NO,0,0,0
AL0019,002,101-008,OXFORD PUBLIC LIBRARY,2568311750,CALHOUN,"110 EAST 6TH STREET
OXFORD, AL 36203
(33.60972, -85.835517)",13,115916,CE,25000,0,2236,52,NC,0,0,0
AL0020,002,101-009,TALLADEGA - ARMSTRONG-OSBORNE PUBLIC LIBRARY,2563624211,TALLADEGA,"202 SOUTH STREET EAST
TALLADEGA, AL 35160
(33.433119, -86.099763)",32,81322,CE,24323,0,2384,52,NO,0,0,0
AL0022,002,999-070,ABBEVILLE MEMORIAL LIBRARY,3345852818,HENRY,"301 KIRKLAND STREET
ABBEVILLE, AL 36310
(31.567293, -85.250467)",42,17190,CE,4862,0,2080,52,NO,0,0,0
AL0023,003,999-033,ARITON - DOT LANEY MEMORIAL LIBRARY,3347622463,DALE,"30 WEST MAIN STREET
ARITON, AL 36311
(31.600188, -85.719413)",42,49484,CE,-3,-3,-3,-3,NC,3,0,0
AL0024,002,AL0023-003,HEADLAND - BLANCHE R. SOLOMON MEMORIAL LIBRARY,3346932706,HENRY,"17 PARK STREET
HEADLAND, AL 36345
(31.352359, -85.341934)",31,17190,CE,4295,0,2236,52,NO,0,0,0
AL0025,002,999-035,BRUNDIDGE - TUPPER LIGHTFOOT MEMORIAL LIBRARY,3347352145,PIKE,"164 SOUTH MAIN STREET
BRUNDIDGE, AL 36010
(31.718949, -85.815511)",42,33389,CE,2299,0,2236,52,NO,0,0,0
AL0026,002,999-061,OZARK - DALE COUNTY PUBLIC LIBRARY,3347745480,DALE,"416 JAMES STREET
OZARK, AL 36360
(31.452208, -85.632765)",31,49484,CE,17604,0,2109,52,NC,0,0,0
AL0029,002,999-079,CLIO - ELTON B. STEPHENS LIBRARY,-3,BARBOUR,"17 SCHOOL STREET
CLIO, AL 36017
(31.70876, -85.61209)",43,26887,CE,4880,0,990,52,NO,0,0,0
AL0030,002,517-001,LOUISVILLE PUBLIC LIBRARY,3342665210,BARBOUR,"1951 MAIN STREET
LOUISVILLE, AL 36048
(31.782949, -85.555864)",43,26887,CE,3234,0,900,48,NO,0,0,0
AL0031,002,517-003,MIDLAND CITY - MARY BERRY BROWN MEMORIAL LIBRARY,3349839999,DALE,"1318 HINTON WATERS AVENUE
MIDLAND CITY, AL 36350
(31.336223, -85.523526)",41,49484,CE,3176,0,1800,52,NC,0,0,0
AL0032,002,999-077,NEWTON PUBLIC LIBRARY,3342993316,DALE,"209 OATES DRIVE
NEWTON, AL 36352
(31.331947, -85.596851)",41,49484,CE,1200,0,1560,51,NC,0,0,0
AL0033,002,999-078,CLAYTON - TOWN AND COUNTY PUBLIC LIBRARY,3347753506,BARBOUR,"45 NORTH MIDWAY STREET
CLAYTON, AL 36016
(31.88458, -85.458798)",43,26887,CE,4040,0,1250,52,NO,0,0,0
AL0034,002,517-004,TROY PUBLIC LIBRARY,3345661314,PIKE,"500 EAST WALNUT STREET
TROY, AL 36081
(31.808533, -85.967735)",33,33389,CE,11418,0,2600,52,NO,0,0,0
AL0035,002,999-060,UNION SPRINGS PUBLIC LIBRARY,3347382760,BULLOCK,"103 NORTH PRAIRIE STREET UNION SPRINGS
AL 36089
(32.140621, -85.716112)",32,10764,CE,4000,0,1560,52,NO,0,0,0
AL0037,002,999-058,ANDALUSIA PUBLIC LIBRARY,3342226612,COVINGTON,"212 SOUTH THREE NOTCH STREET
ANDALUSIA, AL 36420
(31.306848, -86.482913)",33,37914,CE,11745,0,2499,52,NO,0,0,0
AL0038,002,103-001,BRANTLEY PUBLIC LIBRARY,3345278624,CRENSHAW,"10 MLK DRIVE
BRANTLEY, AL 36009
(31.579297, -86.292382)",43,13977,CE,680,0,1100,52,NO,0,0,0
AL0039,002,103-002,ELBA PUBLIC LIBRARY,3348976921,COFFEE,"406 SIMMONS STREET
ELBA, AL 36323
(31.414525, -86.066332)",43,50909,CE,5000,0,1992,52,NO,0,0,0
AL0040,002,999-034,GENEVA - EMMA KNOX KENAN LIBRARY,3346842459,GENEVA,"312 SOUTH COMMERCE STREET
GENEVA, AL 36340
(31.036254, -85.865089)",32,26712,CE,2700,0,1764,51,NO,0,14,0
AL0041,002,103-004,ENTERPRISE PUBLIC LIBRARY,3343472636,COFFEE,"101 EAST GRUBBS STREET
ENTERPRISE, AL 36330
(31.314037, -85.852791)",32,50909,CE,12000,0,2530,52,NO,0,0,0
AL0042,002,999-041,FLORALA PUBLIC LIBRARY,3348583525,COVINGTON,"1214 FOURTH STREET
FLORALA, AL 36442
(31.020628, -86.326526)",43,37914,CE,3200,0,1960,51,NO,0,0,0
AL0043,002,103-006,HARTFORD - MCGREGOR-MCKINNEY PUBLIC LIBRARY,3345882384,GENEVA,"101 EAST FULTON STREET
HARTFORD, AL 36344
(31.098268, -85.696746)",42,26712,CE,2410,0,2248,51,NO,0,0,0
AL0044,002,AL0043-002,LUVERNE PUBLIC LIBRARY,3343355326,CRENSHAW,"148 EAST THIRD STREET
LUVERNE, AL 36049
(31.716331, -86.261409)",43,13977,CE,5000,0,1793,52,NO,0,0,0
AL0045,002,103-008,OPP PUBLIC LIBRARY,3344936423,COVINGTON,"1604 NORTH MAIN STREET
OPP, AL 36467
(31.307106, -86.254976)",41,37914,CE,8725,0,2080,52,NO,0,0,0
AL0046,002,103-009,SAMSON PUBLIC LIBRARY,3348987806,GENEVA,"200 NORTH JOHNSON STREET
SAMSON, AL 36477
(31.116736, -86.045997)",43,26712,CE,900,0,1454,30,NO,0,0,0
AL0047,002,103-010,SLOCOMB PUBLIC LIBRARY,3348869009,GENEVA,"134 SOUTH DALTON AVENUE
SLOCOMB, AL 36375
(31.107025, -85.593672)",42,26712,CE,3528,0,1015,52,NO,0,0,0
AL0048,002,103-011,HORSESHOE BEND REGIONAL LIBRARY,2568259232,TALLAPOOSA,"207 NORTH WEST STREET
DADEVILLE, AL 36853
(32.833347, -85.765396)",42,41165,CE,8300,0,1764,52,NO,0,0,0
AL0048,008,AL0048-008,HORSESHOE BEND REGIONAL BOOKMOBILE,2568259232,TALLAPOOSA,"207 NORTH WEST STREET
DADEVILLE, AL 36853
(32.833347, -85.765396)",42,41165,BS,-3,1,585,52,CC,0,0,0
AL0049,003,104-000,MAMIE'S PLACE,2563296796,TALLAPOOSA,"284 CHURCH STREET
ALEXANDER CITY, AL 35010
(32.941741, -85.953929)",32,41165,BR,3250,0,2496,52,CC,0,0,0
AL0049,002,104-001,ALEXANDER CITY - ADELIA MCCONNELL RUSSELL LIBRARY,2562344644,TALLAPOOSA,"318 CHURCH STREET
ALEXANDER CITY, AL 35010
(32.941472, -85.953922)",32,41165,CE,10950,0,2400,50,NO,0,0,0
AL0050,002,AL0049-003,DADEVILLE PUBLIC LIBRARY,2568257820,TALLAPOOSA,"205 NORTH WEST STREET
DADEVILLE, AL 36853
(32.833341, -85.765396)",42,41165,CE,1864,0,2028,52,NO,0,0,0
AL0051,002,104-002,GOODWATER PUBLIC LIBRARY,2568395741,COOSA,"36 WEOGUFKA STREET
GOODWATER, AL 35072
(33.063838, -86.05249)",42,10886,CE,4600,0,2108,52,NO,0,0,0
AL0052,002,104-003,AUBURN PUBLIC LIBRARY,3345013190,LEE,"749 EAST THACH AVENUE
AUBURN, AL 36830
(32.604411, -85.466363)",13,154255,CE,34065,0,3430,52,NO,0,0,0
AL0053,002,104-004,OPELIKA - LEWIS COOPER JR. MEMORIAL LIBRARY,3347055380,LEE,"200 SOUTH 6TH STREET
OPELIKA, AL 36801
(32.649137, -85.375949)",13,154255,CE,10000,0,3500,52,NO,0,0,0
AL0054,002,104-005,MILLBROOK PUBLIC LIBRARY,3342856688,ELMORE,"3650 GRANDVIEW ROAD
MILLBROOK, AL 36054
(32.476789, -86.362001)",21,80977,CE,6000,0,2801,52,NC,0,0,0
AL0055,002,104-006,ROCKFORD PUBLIC LIBRARY,2563774911,COOSA,"9688 US HWY
ROCKFORD, AL 35136
(32.894112, -86.162362)",42,10886,CE,820,0,2550,52,NO,0,0,0
AL0056,002,104-007,TALLASSEE COMMUNITY PUBLIC LIBRARY,3342833732,TALLAPOOSA,"99 FREEMAN AVENUE
TALLASSEE, AL 36078
(32.540159, -85.879224)",32,41165,CE,5619,0,2350,52,NO,0,0,0
AL0057,002,104-008,WETUMPKA PUBLIC LIBRARY,3345671308,ELMORE,"212 SOUTH MAIN STREET
WETUMPKA, AL 36092
(32.535896, -86.205711)",31,80977,CE,7000,0,2854,52,NO,0,0,0
AL0059,002,104-009,FLORENCE - LAUDERDALE PUBLIC LIBRARY,2567646564,LAUDERDALE,"350 NORTH WOOD AVENUE
FLORENCE, AL 35630
(34.803563, -87.674653)",13,93096,CE,42798,0,2754,52,CC,0,0,0
AL0060,002,516-001,TUSCUMBIA - HELEN KELLER PUBLIC LIBRARY,2563837065,COLBERT,"511 NORTH MAIN STREET
TUSCUMBIA, AL 35674
(34.736541, -87.703497)",23,54543,CE,10350,0,1924,52,NC,0,0,0
AL0061,002,999-039,LEIGHTON PUBLIC LIBRARY,2564465380,COLBERT,"8740 MAIN STREET
LEIGHTON, AL 35646
(34.700231, -87.528957)",41,54543,CE,1900,0,802,52,NO,0,0,0
AL0062,002,999-042,MUSCLE SHOALS PUBLIC LIBRARY,2563869212,COLBERT,"1918 EAST AVALON AVENUE MUSCLE SHOALS
AL 35661
(34.744458, -87.645404)",13,54543,CE,15800,0,2193,51,NC,0,0,0
AL0063,002,999-050,ROGERSVILLE PUBLIC LIBRARY,2562470151,LAUDERDALE,"74 BANK STREET
ROGERSVILLE, AL 35652
(34.824235, -87.292073)",42,93096,CE,6800,0,2080,52,NC,0,0,0
AL0064,002,516-004,SHEFFIELD PUBLIC LIBRARY,2563865633,COLBERT,"316 NORTH MONTGOMERY AVENUE
SHEFFIELD, AL 35660
(34.761459, -87.698542)",23,54543,CE,13000,0,2000,52,NC,0,0,0
AL0065,002,999-066,NORTHWEST REGIONAL LIBRARY,2054872330,MARION,"185 ASHWOOD DRIVE
WINFIELD, AL 35594
(33.930841, -87.815045)",43,30271,CE,8346,0,1600,50,NO,0,0,0
AL0066,002,106-000,HAMILTON - CLYDE NIX PUBLIC LIBRARY,2059214290,MARION,"350 BEXAR AVENUE WEST
HAMILTON, AL 35570
(34.143375, -87.992958)",33,30271,CE,3650,0,1878,52,NO,0,0,0
AL0067,002,106-001,KENNEDY PUBLIC LIBRARY,2055963670,LAMAR,"17885 HIGHWAY
KENNEDY, AL 35574
(33.586081, -87.975912)",42,14086,CE,864,0,1900,52,NO,0,0,0
AL0068,002,106-002,GUIN - MCHS COMMUNITY LIBRARY,2054682544,MARION,"8115 U S HIGHWAY
GUIN, AL 35563
(33.982214, -87.917729)",42,30271,CE,4000,0,2060,52,NO,0,0,0
AL0069,002,106-003,MILLPORT PUBLIC LIBRARY,2056624286,LAMAR,"920 BLACK STREET
MILLPORT, AL 35576
(33.561553, -88.089422)",43,14086,CE,3000,0,1716,52,NO,0,0,0
AL0070,002,106-004,RUSSELLVILLE PUBLIC LIBRARY,2563321535,FRANKLIN,"110 EAST LAWRENCE STREET
RUSSELLVILLE, AL 35653
(34.504737, -87.730254)",32,31601,CE,4000,0,1730,52,NO,0,0,0
AL0071,002,106-005,SULLIGENT PUBLIC LIBRARY,2056988631,LAMAR,"514 ELM STREET
SULLIGENT, AL 35586
(33.900339, -88.131751)",43,14086,CE,2778,0,1920,52,NO,0,0,0
AL0072,002,106-006,VERNON - MARY WALLACE COBB MEMORIAL LIBRARY,2056956123,LAMAR,"110 FIRST AVENUE WEST
VERNON, AL 35592
(33.757955, -88.110777)",43,14086,CE,1870,0,2128,52,NO,0,0,0
AL0073,002,106-007,RED BAY - WEATHERFORD PUBLIC LIBRARY,2563569255,FRANKLIN,"307 4TH AVENUE SOUTH
RED BAY, AL 35582
(34.442793, -88.157333)",43,31601,CE,5000,0,1200,52,NO,0,0,0
AL0074,002,106-008,WINFIELD PUBLIC LIBRARY,2054872484,MARION,"185 ASHWOOD DRIVE
WINFIELD, AL 35594
(33.930841, -87.815045)",43,30271,CE,3384,0,2004,52,NO,0,0,0
AL0076,002,106-009,ATHENS - LIMESTONE PUBLIC LIBRARY,2562321233,LIMESTONE,"405 EAST SOUTH STREET
ATHENS, AL 35611
(34.799816, -86.964579)",31,90787,CE,10000,0,2347,52,NO,0,0,0
AL0077,002,107-001,DECATUR PUBLIC LIBRARY,2563532993,MORGAN,"504 CHERRY STREET NE
DECATUR, AL 35601
(34.606014, -86.981431)",13,119607,CE,26000,0,3172,52,CC,0,0,0
AL0078,002,107-002,HARTSELLE - WILLIAM BRADFORD HUIE LIBRARY OF HARTSELLE,2567739880,MORGAN,"152 SPARKMAN STREET NW
HARTSELLE, AL 35640
(34.444159, -86.934983)",23,119607,CE,5500,0,2184,52,NO,0,0,0
AL0079,002,107-003,LAWRENCE COUNTY PUBLIC LIBRARY,2569740883,MOULTON,"401 COLLEGE STREET
LAWRENCE, AL 35650
(34.475889, -87.294496)",32,33477,CE,5000,0,2075,50,NC,0,0,0
AL0080,004,107-004,BALDWIN COUNTY LIBRARY COOPERATIVE - BOOKMOBILE,2519704010,BALDWIN,"22251 PALMER STREET
ROBERTSDALE, AL 36567
(30.550709, -87.716861)",31,200111,BS,-3,1,1040,52,NC,0,0,0
AL0080,002,AL0079-003,BALDWIN COUNTY LIBRARY COOPERATIVE,2519704010,BALDWIN,"22251 PALMER STREET
ROBERTSDALE, AL 36567
(30.550709, -87.716861)",31,200111,CE,7600,0,2210,52,NC,0,0,0
AL0081,002,AL0080-004,DAPHNE PUBLIC LIBRARY,2516212818,BALDWIN,"2607 U S HIGHWAY
DAPHNE, AL 36526
(30.6181, -87.905194)",13,200111,CE,20988,0,2547,52,NC,0,0,0
AL0082,002,500-000,FAIRHOPE PUBLIC LIBRARY,2519288473,BALDWIN,"501 FAIRHOPE AVENUE
FAIRHOPE, AL 36532
(30.523053, -87.90089)",13,200111,CE,39600,0,2704,52,NC,0,0,0
AL0083,002,500-001,FOLEY PUBLIC LIBRARY,2519437665,BALDWIN,"319 EAST LAUREL AVENUE
FOLEY, AL 36535
(30.406366, -87.679586)",31,200111,CE,21000,0,2912,52,NC,0,0,0
AL0084,002,500-002,BAY MINETTE PUBLIC LIBRARY,2515801648,BALDWIN,"205 WEST SECOND STREET
BAY MINETTE, AL 36507
(30.882616, -87.776059)",32,200111,CE,12200,0,2600,52,NC,0,0,0
AL0085,002,999-072,LOXLEY PUBLIC LIBRARY,2519645695,BALDWIN,"1001 EAST LOXLEY AVENUE
LOXLEY, AL 36551
(30.619925, -87.752939)",23,200111,CE,1678,0,1350,52,NC,0,0,0
AL0086,002,500-004,OSCAR JOHNSON MEMORIAL LIBRARY,2519455201,BALDWIN,"21967 SIXTH STREET
SILVERHILL, AL 36576
(30.545083, -87.751866)",31,200111,CE,1000,0,780,52,NC,0,0,0
AL0087,002,500-005,ROBERTSDALE PUBLIC LIBRARY,2519478960,BALDWIN,"18301 PENNSYLVANIA STREET
ROBERTSDALE, AL 36567
(30.552994, -87.713401)",31,200111,CE,2000,0,2624,52,NC,0,0,0
AL0088,002,500-006,GULF SHORES - THOMAS B. NORTON PUBLIC LIBRARY,2519681176,BALDWIN,"221 WEST 19TH AVENUE GULF SHORES
AL 36542
(30.272484, -87.692269)",31,200111,CE,9000,0,2548,52,NC,0,0,0
AL0090,002,500-008,ADAMSVILLE PUBLIC LIBRARY,2056743399,JEFFERSON,"4825 MAIN STREET
ADAMSVILLE, AL 35005
(33.600134, -86.953231)",21,660793,CE,4759,0,2340,52,NC,0,0,0
AL0091,002,501-001,BESSEMER PUBLIC LIBRARY,2054287882,JEFFERSON,"400 19TH STREET N
BESSEMER, AL 35020
(33.403367, -86.954919)",21,660793,CE,28657,0,2184,52,CC,0,0,0
AL0092,002,501-002,MOUNTAIN BROOK - EMMET O'NEAL LIBRARY,2058790492,JEFFERSON,"50 OAK STREET MOUNTAIN BROOK
AL 35213
(33.501479, -86.756435)",21,660793,CE,40500,0,3525,52,NC,0,0,0
AL0093,002,501-003,FAIRFIELD - WALTER J. HANNA MEMORIAL LIBRARY,2057836007,JEFFERSON,"4615 GARY AVENUE
FAIRFIELD, AL 35064
(33.491112, -86.915404)",21,660793,CE,11410,0,2496,52,NO,0,0,0
AL0094,002,501-004,FULTONDALE PUBLIC LIBRARY,2058496335,JEFFERSON,"500 BYRD LANE
FULTONDALE, AL 35068
(0.0, 0.0)",,660793,CE,6595,0,3342,50,M,0,0,7
AL0095,002,501-005,GARDENDALE - MARTHA MOORE PUBLIC LIBRARY,2066316639,JEFFERSON,"995 MT OLIVE ROAD
GARDENDALE, AL 35071
(33.650038, -86.818551)",21,660793,CE,7730,0,2632,49,NC,0,0,0
AL0096,002,501-006,GRAYSVILLE PUBLIC LIBRARY,2056743040,JEFFERSON,"315 SOUTH MAIN STREET
GRAYSVILLE, AL 35073
(33.62657, -86.973355)",21,660793,CE,4800,0,1992,52,NC,0,0,0
AL0097,002,501-007,HOMEWOOD PUBLIC LIBRARY,2053326600,JEFFERSON,"1721 OXMOOR ROAD
HOMEWOOD, AL 35209
(33.475485, -86.795527)",21,660793,CE,49627,0,3250,52,NC,0,0,0
AL0098,002,501-008,HOOVER PUBLIC LIBRARY,2054447800,JEFFERSON,"200 MUNICIPAL DRIVE
HOOVER, AL 35216
(33.387877, -86.805959)",13,660793,CE,85000,0,3408,52,NC,0,0,0
AL0099,002,501-009,HUEYTOWN PUBLIC LIBRARY,2054911443,JEFFERSON,"1372 HUEYTOWN ROAD
HUEYTOWN, AL 35023
(33.448032, -86.996988)",21,660793,CE,10000,0,2194,52,NC,0,0,0
AL0100,002,501-010,IRONDALE PUBLIC LIBRARY,2059511415,JEFFERSON,"105 SOUTH 20TH STREET
IRONDALE, AL 35210
(33.537758, -86.706599)",21,660793,CE,8000,0,2327,45,NC,0,0,0
AL0101,002,501-011,LEEDS - JANE CULBRETH LIBRARY,2056995962,JEFFERSON,"8104 PARKWAY DRIVE
LEEDS, AL 35094
(33.543466, -86.541708)",21,660793,CE,5000,0,2304,52,NC,0,0,0
AL0102,002,501-012,MIDFIELD PUBLIC LIBRARY,2059231027,JEFFERSON,"400 BRELAND DRIVE
MIDFIELD, AL 35228
(33.457671, -86.915595)",21,660793,CE,2800,0,1936,44,NC,0,0,0
AL0103,002,501-013,PLEASANT GROVE PUBLIC LIBRARY,2057441742,JEFFERSON,"501 PARK ROAD PLEASANT GROVE
AL 35127
(33.49169, -86.971744)",21,660793,CE,4056,0,2355,52,CC,0,0,0
AL0104,002,501-014,TARRANT PUBLIC LIBRARY,-3,JEFFERSON,"1143 FORD AVENUE
TARRANT, AL 35217
(33.583108, -86.76988)",21,660793,CE,4500,0,2237,52,NC,0,0,0
AL0105,002,501-015,TRUSSVILLE PUBLIC LIBRARY,2056552022,JEFFERSON,"201 PARKWAY DRIVE
TRUSSVILLE, AL 35173
(33.626614, -86.604764)",21,660793,CE,12200,0,2936,52,NC,0,0,0
AL0106,002,501-016,VESTAVIA HILLS LIBRARY IN THE FOREST,2059780155,JEFFERSON,"1221 MONTGOMERY HIGHWAY VESTAVIA HILLS
AL 35216
(33.430399, -86.788939)",21,660793,CE,16500,0,3281,52,NC,0,0,0
AL0107,002,501-017,WARRIOR PUBLIC LIBRARY,2053473006,JEFFERSON,"101 FIRST STREET
WARRIOR, AL 35180
(33.8134, -86.807962)",41,660793,CE,1800,0,2450,52,NC,0,0,0
AL0108,003,501-018,BIRMINGHAM PUBLIC - AVONDALE REGIONAL LIBRARY,2052264000,JEFFERSON,"509 40TH STREET SOUTH
BIRMINGHAM, AL 35222
(33.520514, -86.773969)",12,660793,BR,13000,0,3224,52,CC,0,0,0
AL0108,005,AL0108-003,BIRMINGHAM PUBLIC - EAST ENSLEY BRANCH,2057871928,JEFFERSON,"900 14TH STREET
ENSLEY BIRMINGHAM, AL 35218
(33.515162, -86.889337)",12,660793,BR,4500,0,1924,52,CC,0,0,0
AL0108,008,AL0108-004,BIRMINGHAM PUBLIC - ENSLEY BRANCH,2057852525,JEFFERSON,"1201 25TH STREET
ENSLEY BIRMINGHAM, AL 35218
(33.504168, -86.893697)",12,660793,BR,6000,0,1872,52,CC,0,0,0
AL0108,017,AL0108-005,BIRMINGHAM PUBLIC - SOUTHSIDE BRANCH,2059337776,JEFFERSON,"1814 11TH AVENUE SOUTH
BIRMINGHAM, AL 35205
(33.499717, -86.79822)",12,660793,BR,8000,0,2756,52,CC,0,0,0
AL0108,006,AL0108-006,BIRMINGHAM PUBLIC - EAST LAKE BRANCH,2068363341,JEFFERSON,"5 OPORTO-MADRID BLVD SOUTH
BIRMINGHAM, AL 35206
(33.560617, -86.727711)",12,660793,BR,6000,0,2964,52,CC,0,0,0
AL0108,004,AL0108-007,BIRMINGHAM PUBLIC - CENTRAL BRANCH,2052263610,JEFFERSON,"2100 PARK PLACE
BIRMINGHAM, AL 35203
(33.520858, -86.807252)",12,660793,CE,229800,0,3224,52,CC,0,0,0
AL0108,007,AL0108-008,BIRMINGHAM PUBLIC - EASTWOOD BRANCH,2055914944,JEFFERSON,"4500 MONTEVALLO ROAD
BIRMINGHAM, AL 35210
(33.521152, -86.726321)",12,660793,BR,2400,0,2964,52,CC,0,0,0
AL0108,009,AL0108-009,BIRMINGHAM PUBLIC - FIVE POINTS WEST BRANCH,2052264013,JEFFERSON,"4812 AVENUE W
BIRMINGHAM, AL 35208
(33.493211, -86.873193)",12,660793,BR,30000,0,3224,52,CC,0,0,0
AL0108,010,AL0108-010,BIRMINGHAM PUBLIC - INGLENOOK BRANCH,2058498739,JEFFERSON,"4100 40TH TERRACE NORTH
BIRMINGHAM, AL 35217
(33.562071, -86.776687)",12,660793,BR,2082,0,1872,52,CC,0,0,0
AL0108,011,AL0108-011,BIRMINGHAM PUBLIC - NORTH AVONDALE BRANCH,2055922082,JEFFERSON,"501 43RD STREET NORTH
BIRMINGHAM, AL 35222
(33.531693, -86.772897)",12,660793,BR,4250,0,1872,52,CC,0,0,0
AL0108,012,AL0108-012,BIRMINGHAM PUBLIC - NORTH BIRMINGHAM REGIONAL BRANCH,2052264025,JEFFERSON,"2501 31ST AVENUE NORTH
BIRMINGHAM, AL 35207
(33.552354, -86.819795)",12,660793,BR,14000,0,3224,52,CC,0,0,0
AL0108,013,AL0108-013,BIRMINGHAM PUBLIC - POWDERLY BRANCH,2059256178,JEFFERSON,"3301 JEFFERSON AVENUE SW
BIRMINGHAM, AL 35221
(33.463868, -86.887672)",12,660793,BR,5082,0,1872,52,CC,0,0,0
AL0108,014,AL0108-014,BIRMINGHAM PUBLIC - PRATT CITY BRANCH,2057914997,JEFFERSON,"1100 HIBERNIAN STREET
BIRMINGHAM, AL 35214
(33.540853, -86.878358)",12,660793,BR,5082,0,2756,52,CC,24,0,0
AL0108,016,AL0108-016,BIRMINGHAM PUBLIC - SMITHFIELD BRANCH,2052548851,JEFFERSON,"18TH AVENUE WEST BIRMINGHAM
AL 35204
(33.51177, -86.807625)",12,660793,BR,8100,0,2756,52,CC,0,0,0
AL0108,018,AL0108-017,BIRMINGHAM PUBLIC - SPRINGVILLE ROAD REGIONAL BRANCH,2052264081,JEFFERSON,"1224 OLD SPRINGVILLE ROAD
BIRMINGHAM, AL 35215
(33.61605, -86.676086)",12,660793,BR,17100,0,3224,52,CC,0,0,0
AL0108,019,AL0108-018,BIRMINGHAM PUBLIC - TITUSVILLE BRANCH,2053221141,JEFFERSON,"26TH AVENUE BIRMINGHAM AL
SW 35211
(33.474792, -86.876336)",12,660793,BR,9000,0,2756,52,CC,0,0,0
AL0108,020,AL0108-019,BIRMINGHAM PUBLIC - WEST END BRANCH,2052264089,JEFFERSON,"1348 TUSCALOOSA AVE SW
BIRMINGHAM, AL 35211
(33.492257, -86.854999)",12,660793,BR,8200,0,2756,52,CC,0,0,0
AL0108,021,AL0108-020,BIRMINGHAM PUBLIC - WOODLAWN BRANCH,2055952001,JEFFERSON,"5709 FIRST AVENUE NORTH
BIRMINGHAM, AL 35212
(33.542374, -86.749921)",12,660793,BR,6500,0,1872,52,CC,0,0,0
AL0108,022,AL0108-021,BIRMINGHAM PUBLIC - WYLAM BRANCH,2057850349,JEFFERSON,"4300 7TH AVENUE
WYLAM BIRMINGHAM, AL 35224
(33.505726, -86.920456)",12,660793,BR,3100,0,1872,52,CC,0,0,0
AL0109,002,504-000,FORT PAYNE - DEKALB COUNTY PUBLIC LIBRARY,2568452671,DEKALB,"504 GRAND AVENUE NW
FORT PAYNE, AL 35967
(34.444889, -85.720282)",32,71065,CE,10193,0,2302,52,NO,0,0,0
AL0109,006,AL0109-006,FORT PAYNE - DEKALB COUNTY BOOKMOBILE,2568452671,DEKALB,"504 GRAND AVENUE NW
FORT PAYNE, AL 35967
(34.444889, -85.720282)",32,71065,BS,-3,1,192,44,NO,0,0,0
AL0110,002,AL0109-005,COLLINSVILLE PUBLIC LIBRARY,2565242323,DEKALB,"151 MAIN STREET
COLLINSVILLE, AL 35961
(34.262949, -85.85884)",42,71065,CE,3000,0,1528,52,NO,0,0,0
AL0111,002,504-001,GERALDINE PUBLIC LIBRARY,2566596663,DEKALB,"13543 ALABAMA HIGHWAY
GERALDINE, AL 35974
(34.351313, -86.000527)",42,71065,CE,832,0,1950,52,NO,0,0,0
AL0112,002,504-002,RAINSVILLE PUBLIC LIBRARY,2566383311,DEKALB,"941 EAST MAIN STREET
RAINSVILLE, AL 35986
(34.48667, -85.829108)",42,71065,CE,9100,0,2565,52,NO,0,0,0
AL0113,003,504-003,ESCAMBIA COUNTY COOPERATIVE LIBRARY SYSTEM,2513684130,ESCAMBIA,"700 EAST CHURCH STREET
ATMORE, AL 36502
(31.022624, -87.485738)",32,37733,CE,360,0,1820,52,NO,0,0,0
AL0114,002,505-000,ATMORE PUBLIC LIBRARY,2513685234,ESCAMBIA,"700 E CHURCH STREET
ATMORE, AL 36502
(31.022624, -87.485738)",32,37733,CE,15000,0,2548,52,NO,0,0,0
AL0115,002,505-001,BREWTON PUBLIC LIBRARY,2518674626,ESCAMBIA,"206 WEST JACKSON STREET
BREWTON, AL 36426
(31.120249, -87.070251)",32,37733,CE,7459,0,2485,52,NO,0,0,0
AL0116,002,505-002,FLOMATON PUBLIC LIBRARY,2512963552,ESCAMBIA,"436 HOUSTON STREET
FLOMATON, AL 36441
(31.001756, -87.262288)",32,37733,CE,9324,0,2450,52,NO,0,0,0
