organization_id,header#fiscal_year_end_date,State,Zip,County,Paid Attendance In Person,Free Attendance In Person,Total Attendance In Person,COMPLETED_FY,BUDGETSIZE,DISCIPLINE
17029,12/31/2012 0:00,NY,13317-1122,Montgomery,1500,7500,9000,2012,1.00,2.00
5732,12/31/2014 0:00,NY,13317-1198,Montgomery,4690,26717,31407,2014,3.00,4.00
19206,3/31/2015 0:00,NY,12069-0140,Montgomery,0,60000,60000,2015,1.00,4.00
11201,6/30/2010 0:00,NY,11571-5002,Nassau,0,0,0,2010,2.00,4.00
11437,8/31/2010 0:00,NY,11548-1319,Nassau,0,0,0,2010,5.00,4.00
10957,12/31/2013 0:00,NY,11797-2012,Nassau,0,0,0,2013,3.00,6.00
7956,6/30/2010 0:00,NY,11803-1317,Nassau,60,0,60,2010,1.00,2.00
14105,12/31/2010 0:00,NY,11557-1745,Nassau,0,90,90,2010,1.00,1.00
11285,12/31/2009 0:00,NY,11714-3701,Nassau,380,20,400,2009,3.00,6.00
11249,12/31/2011 0:00,NY,11793-3941,Nassau,0,750,750,2011,3.00,3.00
11025,6/30/2013 0:00,NY,11758-6502,Nassau,2250,0,2250,2013,1.00,5.00
10876,12/31/2013 0:00,NY,11709-3019,Nassau,2650,1100,3750,2013,1.00,5.00
8146,6/30/2015 0:00,NY,11050-3262,Nassau,8561,1250,9811,2015,4.00,4.00
6985,12/31/2013 0:00,NY,11050-3136,Nassau,6000,5000,11000,2013,2.00,2.00
7044,12/31/2013 0:00,NY,11050-4535,Nassau,0,15000,15000,2013,1.00,5.00
11448,6/30/2012 0:00,NY,11797-9017,Nassau,12500,4000,16500,2012,2.00,5.00
7774,11/30/2011 0:00,NY,11803-3807,Nassau,0,18000,18000,2011,2.00,5.00
10875,12/31/2013 0:00,NY,11771-1302,Nassau,18944,630,19574,2013,4.00,4.00
7943,12/31/2012 0:00,NY,11021-1219,Nassau,11000,10000,21000,2012,4.00,5.00
4955,8/31/2014 0:00,NY,11549-1120,Nassau,1039,22618,23657,2014,3.00,4.00
7100,6/30/2012 0:00,NY,11554-1700,Nassau,0,34000,34000,2012,3.00,4.00
9860,8/31/2014 0:00,NY,11548-1300,Nassau,50000,7500,57500,2014,5.00,2.00
10478,12/31/2013 0:00,NY,11576-1138,Nassau,55452,19000,74452,2013,4.00,4.00
10448,6/30/2014 0:00,NY,11530-6745,Nassau,138472,94426,232898,2014,5.00,4.00
6797,6/30/2014 0:00,NY,10036-1537,New York,0,0,0,2014,3.00,6.00
9534,6/30/2013 0:00,NY,10018-2788,New York,0,0,0,2013,7.00,4.00
4925,12/31/2013 0:00,NY,10010-3643,New York,0,0,0,2013,4.00,4.00
6131,6/30/2015 0:00,NY,10022-4200,New York,0,0,0,2015,5.00,4.00
5838,6/30/2013 0:00,NY,10012-3944,New York,0,0,0,2013,3.00,1.00
8561,8/31/2012 0:00,NY,10013-4888,New York,0,0,0,2012,2.00,1.00
10785,9/30/2013 0:00,NY,10031-6300,New York,0,0,0,2013,3.00,1.00
10899,6/30/2013 0:00,NY,10013-1619,New York,0,0,0,2013,2.00,1.00
11069,8/31/2013 0:00,NY,10012-2300,New York,0,0,0,2013,2.00,1.00
11095,6/30/2013 0:00,NY,10014-0532,New York,0,0,0,2013,2.00,1.00
11290,12/31/2010 0:00,NY,10009-4238,New York,0,0,0,2010,1.00,1.00
11374,12/31/2009 0:00,NY,10038-2602,New York,0,0,0,2009,4.00,1.00
13035,9/30/2010 0:00,NY,10024-2073,New York,0,0,0,2010,2.00,1.00
13148,12/31/2012 0:00,NY,10012-3930,New York,0,0,0,2012,1.00,1.00
13443,1/31/2011 0:00,NY,10019-1442,New York,0,0,0,2011,2.00,1.00
15203,9/30/2012 0:00,NY,10122-1800,New York,0,0,0,2012,2.00,1.00
15408,12/31/2013 0:00,NY,10014-7503,New York,0,0,0,2013,2.00,1.00
15418,12/31/2013 0:00,NY,10001-6243,New York,0,0,0,2013,1.00,1.00
6758,6/30/2014 0:00,NY,10016-6713,New York,0,0,0,2014,4.00,2.00
8841,6/30/2008 0:00,NY,10003-3502,New York,0,0,0,2008,4.00,2.00
11309,12/31/2010 0:00,NY,10025-7037,New York,0,0,0,2010,1.00,2.00
13146,12/31/2010 0:00,NY,10014-2010,New York,0,0,0,2010,5.00,2.00
17813,12/31/2014 0:00,NY,10001-2320,New York,0,0,0,2014,1.00,2.00
5224,6/30/2009 0:00,NY,10031-3507,New York,0,0,0,2009,3.00,3.00
6839,6/30/2014 0:00,NY,10024-5327,New York,0,0,0,2014,4.00,3.00
7922,12/31/2012 0:00,NY,10017-1501,New York,0,0,0,2012,4.00,3.00
13533,6/30/2013 0:00,NY,10001-5902,New York,0,0,0,2013,4.00,3.00
13857,12/31/2011 0:00,NY,10128-7901,New York,0,0,0,2011,1.00,3.00
17076,6/30/2013 0:00,NY,10032-1560,New York,0,0,0,2013,1.00,3.00
6096,12/31/2008 0:00,NY,10037-1602,New York,0,0,0,2008,1.00,4.00
9739,12/31/2008 0:00,NY,10012-1018,New York,0,0,0,2008,3.00,4.00
16917,5/31/2013 0:00,NY,10014-0107,New York,0,0,0,2013,1.00,4.00
17057,12/31/2012 0:00,NY,10014-5481,New York,0,0,0,2012,1.00,4.00
5062,6/30/2010 0:00,NY,10014-1791,New York,0,0,0,2010,5.00,5.00
6876,6/30/2014 0:00,NY,10013-2260,New York,0,0,0,2014,2.00,5.00
7111,6/30/2013 0:00,NY,10016-6859,New York,0,0,0,2013,2.00,5.00
7366,6/30/2015 0:00,NY,10014-2010,New York,0,0,0,2015,1.00,5.00
7825,6/30/2011 0:00,NY,10027-5510,New York,0,0,0,2011,3.00,5.00
8004,12/31/2011 0:00,NY,10011-8345,New York,0,0,0,2011,2.00,5.00
8153,6/30/2013 0:00,NY,10003-8364,New York,0,0,0,2013,2.00,5.00
8326,2/28/2009 0:00,NY,10019-2401,New York,0,0,0,2009,2.00,5.00
10819,12/31/2010 0:00,NY,10025-7676,New York,0,0,0,2010,1.00,5.00
11260,6/30/2013 0:00,NY,10003-8305,New York,0,0,0,2013,3.00,5.00
11275,12/31/2012 0:00,NY,10065-0000,New York,0,0,0,2012,1.00,5.00
15005,12/31/2014 0:00,NY,10128-0100,New York,0,0,0,2014,2.00,5.00
16549,6/30/2013 0:00,NY,10039-3919,New York,0,0,0,2013,1.00,5.00
548,12/31/2014 0:00,NY,10018-1249,New York,0,0,0,2014,7.00,6.00
1568,12/31/2009 0:00,NY,10036-6902,New York,0,0,0,2009,4.00,6.00
5523,3/31/2014 0:00,NY,10016-7405,New York,0,0,0,2014,3.00,6.00
7967,6/30/2013 0:00,NY,10004-2415,New York,0,0,0,2013,2.00,6.00
8032,12/31/2013 0:00,NY,10003-5119,New York,0,0,0,2013,2.00,6.00
10924,8/31/2013 0:00,NY,10014-2772,New York,0,0,0,2013,2.00,6.00
10977,9/30/2014 0:00,NY,10036-1537,New York,0,0,0,2014,3.00,6.00
11272,12/31/2010 0:00,NY,10011-7701,New York,0,0,0,2010,2.00,6.00
11325,6/30/2011 0:00,NY,10012-0008,New York,0,0,0,2011,1.00,6.00
11396,12/31/2010 0:00,NY,10018-0983,New York,0,0,0,2010,6.00,6.00
13485,6/30/2014 0:00,NY,10029-4401,New York,0,0,0,2014,4.00,6.00
7417,12/31/2014 0:00,NY,10018-5047,New York,0,0,0,2014,4.00,1.00
7536,6/30/2014 0:00,NY,10001-1206,New York,0,0,0,2014,4.00,1.00
11321,9/30/2014 0:00,NY,10037-2904,New York,0,0,0,2014,4.00,1.00
10579,9/30/2014 0:00,NY,10009-5872,New York,0,0,0,2014,1.00,2.00
10866,12/31/2014 0:00,NY,10003-8963,New York,0,0,0,2014,3.00,2.00
11751,12/31/2014 0:00,NY,10001-6243,New York,0,0,0,2014,1.00,2.00
12306,12/31/2015 0:00,NY,10023-7604,New York,0,0,0,2015,2.00,2.00
14832,8/31/2014 0:00,NY,10022-4112,New York,0,0,0,2014,3.00,2.00
17848,6/30/2014 0:00,NY,10009-5447,New York,0,0,0,2014,2.00,2.00
6257,12/31/2014 0:00,NY,10012-3231,New York,0,0,0,2014,3.00,3.00
4920,7/31/2014 0:00,NY,10018-3916,New York,0,0,0,2014,3.00,5.00
6759,6/30/2015 0:00,NY,10023-6580,New York,0,0,0,2015,6.00,5.00
7707,6/30/2014 0:00,NY,10019-2925,New York,0,0,0,2014,3.00,5.00
8391,12/31/2014 0:00,NY,10013-3259,New York,0,0,0,2014,2.00,5.00
19355,6/30/2015 0:00,NY,10026-1151,New York,0,0,0,2015,1.00,5.00
4654,12/31/2014 0:00,NY,10009-7813,New York,0,0,0,2014,1.00,6.00
7200,9/30/2015 0:00,NY,10018-5092,New York,0,0,0,2015,1.00,6.00
7519,6/30/2015 0:00,NY,10013-2260,New York,0,0,0,2015,2.00,6.00
8623,12/31/2014 0:00,NY,10014-5134,New York,0,0,0,2014,4.00,6.00
9715,12/31/2014 0:00,NY,10010-2744,New York,0,0,0,2014,2.00,6.00
11010,12/31/2014 0:00,NY,10001-5522,New York,0,0,0,2014,3.00,6.00
8121,12/31/2015 0:00,NY,10014-2741,New York,0,2,2,2015,2.00,5.00
7333,11/30/2014 0:00,NY,10013-3625,New York,22,0,22,2014,3.00,4.00
13133,6/30/2014 0:00,NY,10013-2260,New York,20,5,25,2014,2.00,5.00
7867,12/31/2015 0:00,NY,10029-5737,New York,0,25,25,2015,1.00,5.00
11207,12/31/2013 0:00,NY,10001-5703,New York,0,30,30,2013,1.00,2.00
11193,12/31/2012 0:00,NY,10009-5441,New York,0,40,40,2012,2.00,6.00
6834,3/31/2013 0:00,NY,10036-6339,New York,0,45,45,2013,1.00,5.00
10537,12/31/2009 0:00,NY,10276-0301,New York,46,2,48,2009,1.00,6.00
6166,6/30/2015 0:00,NY,10004-3243,New York,0,49,49,2015,4.00,5.00
9552,12/31/2013 0:00,NY,10027-4974,New York,0,50,50,2013,3.00,4.00
7927,6/30/2013 0:00,NY,10024-3214,New York,0,50,50,2013,2.00,5.00
5545,6/30/2015 0:00,NY,10018-6507,New York,0,50,50,2015,3.00,1.00
7509,8/31/2013 0:00,NY,10016-0200,New York,52,0,52,2013,2.00,4.00
6143,12/31/2008 0:00,NY,10026-2406,New York,48,6,54,2008,2.00,4.00
5234,6/30/2009 0:00,NY,10031-6403,New York,50,5,55,2009,3.00,3.00
7590,12/31/2013 0:00,NY,10003-7461,New York,0,60,60,2013,1.00,3.00
13960,12/31/2014 0:00,NY,10021-4448,New York,35,25,60,2014,1.00,1.00
5187,12/31/2014 0:00,NY,10012-2308,New York,40,25,65,2014,2.00,5.00
4757,6/30/2015 0:00,NY,10038-3123,New York,0,70,70,2015,3.00,5.00
13227,6/30/2014 0:00,NY,10001-1101,New York,40,32,72,2014,1.00,3.00
7751,5/31/2014 0:00,NY,10023-6224,New York,0,75,75,2014,3.00,1.00
5106,12/31/2014 0:00,NY,10001-5208,New York,0,75,75,2014,4.00,2.00
6194,6/30/2014 0:00,NY,10001-7406,New York,20,70,90,2014,3.00,3.00
7544,6/30/2015 0:00,NY,10108-0027,New York,0,96,96,2015,1.00,5.00
6672,12/31/2010 0:00,NY,10010-7108,New York,0,99,99,2010,2.00,3.00
7734,12/31/2014 0:00,NY,10036-5228,New York,0,100,100,2014,1.00,5.00
8047,6/30/2009 0:00,NY,10038-2594,New York,0,100,100,2009,2.00,5.00
7414,12/31/2011 0:00,NY,10010-3994,New York,0,100,100,2011,3.00,6.00
10588,12/31/2009 0:00,NY,10012-1253,New York,62,40,102,2009,1.00,5.00
17422,8/31/2015 0:00,NY,10001-1141,New York,72,30,102,2015,1.00,6.00
7499,8/31/2009 0:00,NY,10013-1205,New York,52,54,106,2009,2.00,5.00
13905,6/30/2012 0:00,NY,10003-9345,New York,0,110,110,2012,1.00,6.00
7745,12/31/2013 0:00,NY,10003-7301,New York,11,100,111,2013,2.00,4.00
4851,12/31/2011 0:00,NY,10001-2306,New York,90,22,112,2011,1.00,5.00
16969,6/30/2014 0:00,NY,10012-2406,New York,0,112,112,2014,1.00,5.00
16473,12/31/2012 0:00,NY,10017-3620,New York,0,120,120,2012,2.00,4.00
19110,12/31/2015 0:00,NY,10024-3214,New York,100,20,120,2015,1.00,2.00
18940,12/31/2015 0:00,NY,10011-2328,New York,0,125,125,2015,1.00,6.00
16516,12/31/2014 0:00,NY,10001-5286,New York,0,126,126,2014,3.00,2.00
14964,12/31/2012 0:00,NY,10113-0177,New York,110,25,135,2012,1.00,5.00
19251,12/31/2014 0:00,NY,10035-2021,New York,135,10,145,2014,1.00,5.00
7841,6/30/2010 0:00,NY,10005-3301,New York,0,150,150,2010,6.00,3.00
